hora_de_publicacion,alcance,me_gusta,veces_que_se_compartio,visitas_al_perfil,respuestas,navegacion,clics_en_el_enlace,seguimientos,toques_en_stickers,visualizaciones,sentimiento_score,fecha,nombre_archivo,objeto_principal,color_dominante,emocion_primaria,categoría
2023-10-02 11:17:00,1345.0,2,0,20.0,0,1357.0,,,,,0.0,2023-10-02,img_20231002_111757_68}2.JPG,background_color,#6a1d51,angry,"Sticker, Otro"
2023-10-02 11:17:00,1345.0,2,0,20.0,0,1357.0,,,,,0.0,2023-10-02,img_20231002_112036_587.JPG,background_color,#732957,neutral,Sticker
2023-10-02 11:17:00,1345.0,2,0,20.0,0,1357.0,,,,,0.0,2023-10-02,img_20231002_195655_366.JPG,quote,#415352,happy,Reposteo
2023-01-25 14:27:00,,0,0,,0,,,,,,0.0,2023-01-25,IMG_20230125_162752_863.jpg,quote,#404351,happy,Reposteo
2023-01-25 14:27:00,,0,0,,0,,,,,,0.0,2023-01-25,IMG_20230125_162719_529.jpg,quote,#dac3ce,sad,Reposteo
2023-01-25 14:27:00,,0,0,,0,,,,,,0.0,2023-01-25,IMG_20230125_162138_882.jpg,people,#718387,happy,"Reposteo, Con otras personas"
2023-01-25 14:27:00,,0,0,,0,,,,,,0.0,2023-01-25,IMG_20230125_162125_666.jpg,people,#4d5971,happy,"Reposteo, Con otras personas"
2023-01-25 14:21:00,,1,0,,0,,,,,,-2.0,2023-01-25,IMG_20230125_162752_863.jpg,quote,#404351,happy,Reposteo
2023-01-25 14:21:00,,1,0,,0,,,,,,-2.0,2023-01-25,IMG_20230125_162719_529.jpg,quote,#dac3ce,sad,Reposteo
2023-01-25 14:21:00,,1,0,,0,,,,,,-2.0,2023-01-25,IMG_20230125_162138_882.jpg,people,#718387,happy,"Reposteo, Con otras personas"
2023-01-25 14:21:00,,1,0,,0,,,,,,-2.0,2023-01-25,IMG_20230125_162125_666.jpg,people,#4d5971,happy,"Reposteo, Con otras personas"
2023-01-25 14:21:00,,4,0,,0,,,,,,-2.0,2023-01-25,IMG_20230125_162752_863.jpg,quote,#404351,happy,Reposteo
2023-01-25 14:21:00,,4,0,,0,,,,,,-2.0,2023-01-25,IMG_20230125_162719_529.jpg,quote,#dac3ce,sad,Reposteo
2023-01-25 14:21:00,,4,0,,0,,,,,,-2.0,2023-01-25,IMG_20230125_162138_882.jpg,people,#718387,happy,"Reposteo, Con otras personas"
2023-01-25 14:21:00,,4,0,,0,,,,,,-2.0,2023-01-25,IMG_20230125_162125_666.jpg,people,#4d5971,happy,"Reposteo, Con otras personas"
2023-01-22 17:37:00,,7,0,,0,,,,,,0.0,2023-01-22,IMG_20230122_193730_320.jpg,person,#6a6686,happy,Selfie
2023-01-20 10:23:00,,1,0,,0,,,,,,0.0,2023-01-20,IMG_20230120_122337_300.jpg,people,#5d575f,happy,"Reposteo, Con otras personas"
2023-01-18 08:30:00,,5,0,,0,,,,,,-2.0,2023-01-18,IMG_20230118_103100_626.jpg,teapot,#98a2a8,neutral,"Otro, Sticker"
2023-01-16 17:20:00,,7,0,,0,,,,,,0.0,2023-01-16,IMG_20230116_192025_454.jpg,person,#57515f,happy,Selfie
2023-12-01 13:49:00,,3,0,,0,,,,,,0.0,2023-12-01,img_20231201_080738_765.JPG,promo,#8c6136,sad,"Ofrecimiento, Enlace"
2023-11-01 07:02:00,,6,0,,0,,,,,,0.0,2023-11-01,img_20231101_111546_032.JPG,food,#878da7,neutral,Comida y Bebida
2023-11-01 07:02:00,,6,0,,0,,,,,,0.0,2023-11-01,img_20231101_162415_442.JPG,quesadilla,#4a72a8,neutral,Comida y Bebida
2023-09-01 17:25:00,268.0,7,0,1.0,0,,,,,,-2.0,2023-09-01,img_20230901_192630_079.JPG,web_site,#a58a58,sad,"Ofrecimiento, Enlace"
2023-01-01 16:17:00,,4,0,,0,,,,,,-2.0,2023-01-01,IMG_20230101_203517_057.jpg,cookies,#425c81,happy,Comida y Bebida
2023-01-01 16:17:00,,4,0,,0,,,,,,-2.0,2023-01-01,IMG_20230101_181738_189.jpg,pizza,#5c5f61,happy,Comida y Bebida
2023-01-01 16:17:00,,4,0,,0,,,,,,-2.0,2023-01-01,IMG_20230101_173236_089.jpg,red_wine,#747382,neutral,Comida y Bebida
2023-01-01 15:32:00,,3,0,,0,,,,,,0.0,2023-01-01,IMG_20230101_203517_057.jpg,cookies,#425c81,happy,Comida y Bebida
2023-01-01 15:32:00,,3,0,,0,,,,,,0.0,2023-01-01,IMG_20230101_181738_189.jpg,pizza,#5c5f61,happy,Comida y Bebida
2023-01-01 15:32:00,,3,0,,0,,,,,,0.0,2023-01-01,IMG_20230101_173236_089.jpg,red_wine,#747382,neutral,Comida y Bebida
2023-01-01 18:34:00,,5,0,,0,,,,,,0.0,2023-01-01,IMG_20230101_203517_057.jpg,cookies,#425c81,happy,Comida y Bebida
2023-01-01 18:34:00,,5,0,,0,,,,,,0.0,2023-01-01,IMG_20230101_181738_189.jpg,pizza,#5c5f61,happy,Comida y Bebida
2023-01-01 18:34:00,,5,0,,0,,,,,,0.0,2023-01-01,IMG_20230101_173236_089.jpg,red_wine,#747382,neutral,Comida y Bebida
2024-08-08 08:58:00,343.0,5,0,1.0,0,432.0,,,,351.0,0.0,2024-08-08,IMG_20240808_095858_487.jpg,journal,#5e1ca8,neutral,Otro
2024-08-08 08:58:00,343.0,5,0,1.0,0,432.0,,,,351.0,0.0,2024-08-08,IMG_20240808_100350_212.jpg,"coffee_,mug",#bf5f82,happy,"Selfie, Comida y Bebida"
2024-08-08 08:58:00,343.0,5,0,1.0,0,432.0,,,,351.0,0.0,2024-08-08,IMG_20240808_210516_193.jpg,desk,#586372,happy,"Selfie, Comida y Bebida"
2024-08-08 09:01:00,200.0,5,0,2.0,1,251.0,,,,201.0,0.0,2024-08-08,IMG_20240808_095858_487.jpg,journal,#5e1ca8,neutral,Otro
2024-08-08 09:01:00,200.0,5,0,2.0,1,251.0,,,,201.0,0.0,2024-08-08,IMG_20240808_100350_212.jpg,"coffee_,mug",#bf5f82,happy,"Selfie, Comida y Bebida"
2024-08-08 09:01:00,200.0,5,0,2.0,1,251.0,,,,201.0,0.0,2024-08-08,IMG_20240808_210516_193.jpg,desk,#586372,happy,"Selfie, Comida y Bebida"
2024-08-08 20:04:00,658.0,6,0,3.0,1,687.0,,,2.0,698.0,0.0,2024-08-08,IMG_20240808_095858_487.jpg,journal,#5e1ca8,neutral,Otro
2024-08-08 20:04:00,658.0,6,0,3.0,1,687.0,,,2.0,698.0,0.0,2024-08-08,IMG_20240808_100350_212.jpg,"coffee_,mug",#bf5f82,happy,"Selfie, Comida y Bebida"
2024-08-08 20:04:00,658.0,6,0,3.0,1,687.0,,,2.0,698.0,0.0,2024-08-08,IMG_20240808_210516_193.jpg,desk,#586372,happy,"Selfie, Comida y Bebida"
2024-08-19 08:20:00,238.0,7,0,3.0,0,254.0,,,,240.0,0.0,2024-08-19,IMG_20240819_092100_941.jpg,table,#4d5868,happy,"Selfie, Comida y Bebida"
2024-08-21 14:57:00,544.0,0,0,8.0,0,567.0,,,,576.0,0.0,2024-08-21,IMG_20240821_155819_331.jpg,web_site,#f4f4f4,happy,Reposteo
2024-08-24 17:44:00,21867.0,33,0,445.0,1,23058.0,,1.0,,22663.0,0.0,2024-08-24,IMG_20240824_184445_872.jpg,flowers,#777b89,happy,Selfie
2024-08-26 12:31:00,1212.0,7,0,7.0,1,1138.0,,,,1260.0,0.0,2024-08-26,IMG_20240826_133208_186.jpg,coffee,#7b7283,neutral,"Selfie, Comida y Bebida"
2024-08-26 12:31:00,1212.0,7,0,7.0,1,1138.0,,,,1260.0,0.0,2024-08-26,IMG_20240826_133346_199.jpg,hot_pot,#a1acb4,happy,"Comida y Bebida, Sticker"
2024-08-26 12:33:00,910.0,0,0,7.0,0,923.0,,,,921.0,-2.0,2024-08-26,IMG_20240826_133208_186.jpg,coffee,#7b7283,neutral,"Selfie, Comida y Bebida"
2024-08-26 12:33:00,910.0,0,0,7.0,0,923.0,,,,921.0,-2.0,2024-08-26,IMG_20240826_133346_199.jpg,hot_pot,#a1acb4,happy,"Comida y Bebida, Sticker"
2024-08-27 16:00:00,3444.0,9,0,22.0,1,3621.0,,,,3553.0,0.0,2024-08-27,IMG_20240827_170051_835.jpg,people,#848390,happy,"Selfie, Sticker"
2024-08-28 10:54:00,2859.0,8,0,8.0,0,2879.0,,,,2929.0,-2.0,2024-08-28,IMG_20240828_115454_915.jpg,skeleton,#9dc6c0,happy,"Sticker, Reposteo"
2024-08-29 14:36:00,1507.0,5,0,6.0,1,1415.0,,,,1551.0,0.0,2024-08-29,IMG_20240829_153625_328.jpg,person,#777183,happy,Selfie
2024-08-29 14:36:00,1507.0,5,0,6.0,1,1415.0,,,,1551.0,0.0,2024-08-29,IMG_20240829_153816_351.jpg,oracle_Deck,#a4a0a9,neutral,Otro
2024-08-29 14:38:00,1141.0,3,0,4.0,1,1131.0,,,,1158.0,0.0,2024-08-29,IMG_20240829_153625_328.jpg,person,#777183,happy,Selfie
2024-08-29 14:38:00,1141.0,3,0,4.0,1,1131.0,,,,1158.0,0.0,2024-08-29,IMG_20240829_153816_351.jpg,oracle_Deck,#a4a0a9,neutral,Otro
2024-08-30 10:31:00,6845.0,15,0,84.0,1,7186.0,,,,7070.0,0.0,2024-08-30,IMG_20240830_113134_601.jpg,coffee,#7f7e8a,happy,"Selfie, Comida y Bebida"
2024-08-31 11:01:00,7416.0,10,0,54.0,0,7791.0,,1.0,,7568.0,0.0,2024-08-31,IMG_20240831_120114_836.jpg,sunglasses,#6f7c7d,happy,Selfie
2024-09-13 09:44:00,1621.0,2,0,6.0,0,1672.0,,1.0,,1695.0,0.0,2024-09-13,IMG_20240913_104424_190.jpg,promo,#501b44,happy,"Selfie, Ofrecimiento"
2024-09-15 18:43:00,11531.0,14,0,104.0,1,11795.0,,,,11810.0,0.0,2024-09-15,IMG_20240915_194319_855.jpg,church,#848694,happy,"Selfie, Con otras personas"
2024-09-20 10:30:00,4924.0,7,0,59.0,0,5192.0,,1.0,,5123.0,0.0,2024-09-20,IMG_20240920_113051_444.jpg,coffee_mug,#5e6171,happy,"Selfie, Comida y Bebida"
2024-09-25 10:07:00,3570.0,5,0,15.0,0,3675.0,,,,3642.0,0.0,2024-09-25,IMG_20240925_110812_513.jpg,coffee_mug,#8283a0,happy,"Selfie, Comida y Bebida, Con otras personas"
2024-09-30 09:20:00,2172.0,4,0,9.0,0,2247.0,,,,2232.0,0.0,2024-09-30,IMG_20240930_102024_628.jpg,coffee_mug,#6a6c80,happy,"Selfie, Comida y Bebida"
2023-05-04 13:42:00,1897.0,3,0,11.0,0,1908.0,,,,,0.0,2023-05-04,img_20230504_155609_956.JPG,people,#7e7b82,neutral,Con otras personas
2023-04-13 17:27:00,1767.0,5,0,16.0,2,1802.0,,,,,0.0,2023-04-13,IMG_20230413_182723_462.jpg,food,#747888,happy,"Selfie, Comida y Bebida, Sticker"
2023-04-19 11:38:00,505.0,0,0,1.0,1,506.0,,,,,0.0,2023-04-19,img_20230419_123903_072.JPG,flower,#9e9da6,happy,Otro
2023-04-20 12:45:00,1212.0,4,0,19.0,0,1276.0,,,,,0.0,2023-04-20,img_20230420_133836_783.JPG,person,#979aa4,happy,"Selfie, Sticker"
2023-04-20 12:45:00,1212.0,4,0,19.0,0,1276.0,,,,,0.0,2023-04-20,img_20230420_134606_000.JPG,person,#a3899c,happy,"Sticker, Selfie"
2023-04-22 13:51:00,3239.0,8,0,24.0,1,3244.0,,,,,0.0,2023-04-22,img_20230422_145159_422.JPG,manequin,#9093a8,happy,"Selfie, Sticker"
2023-04-26 17:35:00,1053.0,1,0,10.0,2,1068.0,,,2.0,,0.0,2023-04-26,img_20230426_183523_816.JPG,quote,#f8f7f9,neutral,"Sticker, Reposteo"
2023-04-27 19:14:00,738.0,3,0,6.0,0,732.0,,,,,0.0,2023-04-27,img_20230427_201752_736.JPG,promo,#bbabab,neutral,Ofrecimiento
2023-04-27 19:14:00,738.0,3,0,6.0,0,732.0,,,,,0.0,2023-04-27,img_20230427_201420_420.JPG,web_site,#cfced7,happy,"Reposteo, Ofrecimiento"
2023-04-27 19:17:00,464.0,2,0,2.0,0,467.0,,,,,0.0,2023-04-27,img_20230427_201752_736.JPG,promo,#bbabab,neutral,Ofrecimiento
2023-04-27 19:17:00,464.0,2,0,2.0,0,467.0,,,,,0.0,2023-04-27,img_20230427_201420_420.JPG,web_site,#cfced7,happy,"Reposteo, Ofrecimiento"
2023-04-28 10:32:00,674.0,3,0,6.0,0,648.0,,,,,0.0,2023-04-28,img_20230428_113222_404.JPG,web_site,#8e868d,sad,Otro
2023-04-28 10:32:00,674.0,3,0,6.0,0,648.0,,,,,0.0,2023-04-28,IMG_20230428_113740_420.JPG,book,#95563b,sad,"Sticker, Otro"
2023-04-28 10:32:00,674.0,3,0,6.0,0,648.0,,,,,0.0,2023-04-28,IMG_20230428_113551_962.JPG,book,#90563c,neutral,Otro
2023-04-28 10:35:00,498.0,2,0,3.0,0,485.0,,,,,0.0,2023-04-28,img_20230428_113222_404.JPG,web_site,#8e868d,sad,Otro
2023-04-28 10:35:00,498.0,2,0,3.0,0,485.0,,,,,0.0,2023-04-28,IMG_20230428_113740_420.JPG,book,#95563b,sad,"Sticker, Otro"
2023-04-28 10:35:00,498.0,2,0,3.0,0,485.0,,,,,0.0,2023-04-28,IMG_20230428_113551_962.JPG,book,#90563c,neutral,Otro
2023-04-28 10:37:00,430.0,0,0,2.0,0,424.0,,,,,-2.0,2023-04-28,img_20230428_113222_404.JPG,web_site,#8e868d,sad,Otro
2023-04-28 10:37:00,430.0,0,0,2.0,0,424.0,,,,,-2.0,2023-04-28,IMG_20230428_113740_420.JPG,book,#95563b,sad,"Sticker, Otro"
2023-04-28 10:37:00,430.0,0,0,2.0,0,424.0,,,,,-2.0,2023-04-28,IMG_20230428_113551_962.JPG,book,#90563c,neutral,Otro
2023-04-28 23:44:00,1059.0,2,0,7.0,0,1048.0,,,,,-2.0,2023-04-28,img_20230428_113222_404.JPG,web_site,#8e868d,sad,Otro
2023-04-28 23:44:00,1059.0,2,0,7.0,0,1048.0,,,,,-2.0,2023-04-28,IMG_20230428_113740_420.JPG,book,#95563b,sad,"Sticker, Otro"
2023-04-28 23:44:00,1059.0,2,0,7.0,0,1048.0,,,,,-2.0,2023-04-28,IMG_20230428_113551_962.JPG,book,#90563c,neutral,Otro
2023-04-29 14:58:00,1013.0,1,0,3.0,0,1013.0,,,,,0.0,2023-04-29,IMG_20230429_004509_286.JPG,web_site,#f7f8f8,neutral,Reposteo
2023-04-29 14:58:00,1013.0,1,0,3.0,0,1013.0,,,,,0.0,2023-04-29,IMG_20230429_155825_169.JPG,gown,#bdbeca,happy,Selfie
2023-04-30 19:20:00,1156.0,1,0,4.0,0,1149.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_449.JPG,theater,#5d708b,neutral,Otro
2023-04-30 19:20:00,1156.0,1,0,4.0,0,1149.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_384.JPG,people,#81878f,happy,"Selfie, Con otras personas"
2023-04-30 19:20:00,1156.0,1,0,4.0,0,1149.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_761.JPG,gown,#97a1b2,neutral,Selfie
2023-04-30 19:20:00,1156.0,1,0,4.0,0,1149.0,,,,,-2.0,2023-04-30,IMG_20230430_202129_014.JPG,people,#5f6a8a,happy,"Con otras personas, Cuerpo Completo"
2023-04-30 19:20:00,1156.0,1,0,4.0,0,1149.0,,,,,-2.0,2023-04-30,IMG_20230430_202129_140.JPG,dream_catcher,#728ca6,happy,"Cuerpo Completo, Sticker"
2023-04-30 19:20:00,1156.0,1,0,4.0,0,1149.0,,,,,-2.0,2023-04-30,IMG_20230430_202130_572.JPG,people,#7e9195,happy,Con otras personas
2023-04-30 19:20:00,872.0,1,0,2.0,0,872.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_449.JPG,theater,#5d708b,neutral,Otro
2023-04-30 19:20:00,872.0,1,0,2.0,0,872.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_384.JPG,people,#81878f,happy,"Selfie, Con otras personas"
2023-04-30 19:20:00,872.0,1,0,2.0,0,872.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_761.JPG,gown,#97a1b2,neutral,Selfie
2023-04-30 19:20:00,872.0,1,0,2.0,0,872.0,,,,,-2.0,2023-04-30,IMG_20230430_202129_014.JPG,people,#5f6a8a,happy,"Con otras personas, Cuerpo Completo"
2023-04-30 19:20:00,872.0,1,0,2.0,0,872.0,,,,,-2.0,2023-04-30,IMG_20230430_202129_140.JPG,dream_catcher,#728ca6,happy,"Cuerpo Completo, Sticker"
2023-04-30 19:20:00,872.0,1,0,2.0,0,872.0,,,,,-2.0,2023-04-30,IMG_20230430_202130_572.JPG,people,#7e9195,happy,Con otras personas
2023-04-30 19:20:00,810.0,3,0,5.0,1,805.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_449.JPG,theater,#5d708b,neutral,Otro
2023-04-30 19:20:00,810.0,3,0,5.0,1,805.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_384.JPG,people,#81878f,happy,"Selfie, Con otras personas"
2023-04-30 19:20:00,810.0,3,0,5.0,1,805.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_761.JPG,gown,#97a1b2,neutral,Selfie
2023-04-30 19:20:00,810.0,3,0,5.0,1,805.0,,,,,-2.0,2023-04-30,IMG_20230430_202129_014.JPG,people,#5f6a8a,happy,"Con otras personas, Cuerpo Completo"
2023-04-30 19:20:00,810.0,3,0,5.0,1,805.0,,,,,-2.0,2023-04-30,IMG_20230430_202129_140.JPG,dream_catcher,#728ca6,happy,"Cuerpo Completo, Sticker"
2023-04-30 19:20:00,810.0,3,0,5.0,1,805.0,,,,,-2.0,2023-04-30,IMG_20230430_202130_572.JPG,people,#7e9195,happy,Con otras personas
2023-04-30 19:20:00,773.0,1,0,,0,769.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_449.JPG,theater,#5d708b,neutral,Otro
2023-04-30 19:20:00,773.0,1,0,,0,769.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_384.JPG,people,#81878f,happy,"Selfie, Con otras personas"
2023-04-30 19:20:00,773.0,1,0,,0,769.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_761.JPG,gown,#97a1b2,neutral,Selfie
2023-04-30 19:20:00,773.0,1,0,,0,769.0,,,,,-2.0,2023-04-30,IMG_20230430_202129_014.JPG,people,#5f6a8a,happy,"Con otras personas, Cuerpo Completo"
2023-04-30 19:20:00,773.0,1,0,,0,769.0,,,,,-2.0,2023-04-30,IMG_20230430_202129_140.JPG,dream_catcher,#728ca6,happy,"Cuerpo Completo, Sticker"
2023-04-30 19:20:00,773.0,1,0,,0,769.0,,,,,-2.0,2023-04-30,IMG_20230430_202130_572.JPG,people,#7e9195,happy,Con otras personas
2023-04-30 19:20:00,747.0,3,0,3.0,0,745.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_449.JPG,theater,#5d708b,neutral,Otro
2023-04-30 19:20:00,747.0,3,0,3.0,0,745.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_384.JPG,people,#81878f,happy,"Selfie, Con otras personas"
2023-04-30 19:20:00,747.0,3,0,3.0,0,745.0,,,,,-2.0,2023-04-30,IMG_20230430_202116_761.JPG,gown,#97a1b2,neutral,Selfie
2023-04-30 19:20:00,747.0,3,0,3.0,0,745.0,,,,,-2.0,2023-04-30,IMG_20230430_202129_014.JPG,people,#5f6a8a,happy,"Con otras personas, Cuerpo Completo"
2023-04-30 19:20:00,747.0,3,0,3.0,0,745.0,,,,,-2.0,2023-04-30,IMG_20230430_202129_140.JPG,dream_catcher,#728ca6,happy,"Cuerpo Completo, Sticker"
2023-04-30 19:20:00,747.0,3,0,3.0,0,745.0,,,,,-2.0,2023-04-30,IMG_20230430_202130_572.JPG,people,#7e9195,happy,Con otras personas
2023-04-30 19:20:00,705.0,5,0,3.0,0,704.0,,,,,0.0,2023-04-30,IMG_20230430_202116_449.JPG,theater,#5d708b,neutral,Otro
2023-04-30 19:20:00,705.0,5,0,3.0,0,704.0,,,,,0.0,2023-04-30,IMG_20230430_202116_384.JPG,people,#81878f,happy,"Selfie, Con otras personas"
2023-04-30 19:20:00,705.0,5,0,3.0,0,704.0,,,,,0.0,2023-04-30,IMG_20230430_202116_761.JPG,gown,#97a1b2,neutral,Selfie
2023-04-30 19:20:00,705.0,5,0,3.0,0,704.0,,,,,0.0,2023-04-30,IMG_20230430_202129_014.JPG,people,#5f6a8a,happy,"Con otras personas, Cuerpo Completo"
2023-04-30 19:20:00,705.0,5,0,3.0,0,704.0,,,,,0.0,2023-04-30,IMG_20230430_202129_140.JPG,dream_catcher,#728ca6,happy,"Cuerpo Completo, Sticker"
2023-04-30 19:20:00,705.0,5,0,3.0,0,704.0,,,,,0.0,2023-04-30,IMG_20230430_202130_572.JPG,people,#7e9195,happy,Con otras personas
2023-04-05 14:55:00,1806.0,8,0,12.0,1,1702.0,,,,,0.0,2023-04-05,IMG_20230405_144238_793.jpg,sunglasses,#828696,happy,"Selfie, Sticker, Comida y Bebida"
2023-05-05 08:40:00,1783.0,5,0,9.0,1,1734.0,,,,,0.0,2023-05-05,IMG_20230505_094107_425.JPG,statue,#737c8c,surprise,Selfie
2023-10-05 09:58:00,523.0,6,0,2.0,0,502.0,,,,,0.0,2023-10-05,img_20231005_144335_085.JPG,web_site,#867a8b,happy,"Reposteo, Con otras personas"
2023-05-15 11:29:00,2135.0,3,0,14.0,0,2082.0,,,,,0.0,2023-05-15,img_20230515_122925_105.JPG,sign,#767a92,neutral,"Otro, Sticker"
2023-05-22 14:49:00,638.0,0,0,4.0,0,636.0,,,,,-2.0,2023-05-22,img_20230522_154957_674.JPG,quote,#ae8a9a,happy,"Sticker, Cuerpo Completo"
2023-05-22 14:49:00,638.0,0,0,4.0,0,636.0,,,,,-2.0,2023-05-22,img_20230522_15123_340.JPG,background_color,#a96d86,sad,Sticker
2023-05-22 14:49:00,638.0,0,0,4.0,0,636.0,,,,,-2.0,2023-05-22,img_20230522_155215_156.JPG,quote,#f08f71,surprise,Otro
2023-05-22 14:49:00,638.0,0,0,4.0,0,636.0,,,,,-2.0,2023-05-22,img_20230522_155216_818.JPG,quote,#e9b3a5,sad,Otro
2023-05-22 14:49:00,638.0,0,0,4.0,0,636.0,,,,,-2.0,2023-05-22,img_20230522_155219_090.JPG,quote,#bcb4cc,neutral,Otro
2023-05-22 14:49:00,638.0,0,0,4.0,0,636.0,,,,,-2.0,2023-05-22,img_20230522_155225_104.JPG,quote,#e8b9af,neutral,Otro
2023-05-22 14:51:00,413.0,0,0,,0,406.0,,,,,-2.0,2023-05-22,img_20230522_154957_674.JPG,quote,#ae8a9a,happy,"Sticker, Cuerpo Completo"
2023-05-22 14:51:00,413.0,0,0,,0,406.0,,,,,-2.0,2023-05-22,img_20230522_15123_340.JPG,background_color,#a96d86,sad,Sticker
2023-05-22 14:51:00,413.0,0,0,,0,406.0,,,,,-2.0,2023-05-22,img_20230522_155215_156.JPG,quote,#f08f71,surprise,Otro
2023-05-22 14:51:00,413.0,0,0,,0,406.0,,,,,-2.0,2023-05-22,img_20230522_155216_818.JPG,quote,#e9b3a5,sad,Otro
2023-05-22 14:51:00,413.0,0,0,,0,406.0,,,,,-2.0,2023-05-22,img_20230522_155219_090.JPG,quote,#bcb4cc,neutral,Otro
2023-05-22 14:51:00,413.0,0,0,,0,406.0,,,,,-2.0,2023-05-22,img_20230522_155225_104.JPG,quote,#e8b9af,neutral,Otro
2023-05-22 14:51:00,358.0,0,0,,1,372.0,,,,,-2.0,2023-05-22,img_20230522_154957_674.JPG,quote,#ae8a9a,happy,"Sticker, Cuerpo Completo"
2023-05-22 14:51:00,358.0,0,0,,1,372.0,,,,,-2.0,2023-05-22,img_20230522_15123_340.JPG,background_color,#a96d86,sad,Sticker
2023-05-22 14:51:00,358.0,0,0,,1,372.0,,,,,-2.0,2023-05-22,img_20230522_155215_156.JPG,quote,#f08f71,surprise,Otro
2023-05-22 14:51:00,358.0,0,0,,1,372.0,,,,,-2.0,2023-05-22,img_20230522_155216_818.JPG,quote,#e9b3a5,sad,Otro
2023-05-22 14:51:00,358.0,0,0,,1,372.0,,,,,-2.0,2023-05-22,img_20230522_155219_090.JPG,quote,#bcb4cc,neutral,Otro
2023-05-22 14:51:00,358.0,0,0,,1,372.0,,,,,-2.0,2023-05-22,img_20230522_155225_104.JPG,quote,#e8b9af,neutral,Otro
2023-05-22 14:52:00,333.0,0,0,,0,326.0,,,,,-2.0,2023-05-22,img_20230522_154957_674.JPG,quote,#ae8a9a,happy,"Sticker, Cuerpo Completo"
2023-05-22 14:52:00,333.0,0,0,,0,326.0,,,,,-2.0,2023-05-22,img_20230522_15123_340.JPG,background_color,#a96d86,sad,Sticker
2023-05-22 14:52:00,333.0,0,0,,0,326.0,,,,,-2.0,2023-05-22,img_20230522_155215_156.JPG,quote,#f08f71,surprise,Otro
2023-05-22 14:52:00,333.0,0,0,,0,326.0,,,,,-2.0,2023-05-22,img_20230522_155216_818.JPG,quote,#e9b3a5,sad,Otro
2023-05-22 14:52:00,333.0,0,0,,0,326.0,,,,,-2.0,2023-05-22,img_20230522_155219_090.JPG,quote,#bcb4cc,neutral,Otro
2023-05-22 14:52:00,333.0,0,0,,0,326.0,,,,,-2.0,2023-05-22,img_20230522_155225_104.JPG,quote,#e8b9af,neutral,Otro
2023-05-22 14:52:00,319.0,0,0,,0,309.0,,,,,-2.0,2023-05-22,img_20230522_154957_674.JPG,quote,#ae8a9a,happy,"Sticker, Cuerpo Completo"
2023-05-22 14:52:00,319.0,0,0,,0,309.0,,,,,-2.0,2023-05-22,img_20230522_15123_340.JPG,background_color,#a96d86,sad,Sticker
2023-05-22 14:52:00,319.0,0,0,,0,309.0,,,,,-2.0,2023-05-22,img_20230522_155215_156.JPG,quote,#f08f71,surprise,Otro
2023-05-22 14:52:00,319.0,0,0,,0,309.0,,,,,-2.0,2023-05-22,img_20230522_155216_818.JPG,quote,#e9b3a5,sad,Otro
2023-05-22 14:52:00,319.0,0,0,,0,309.0,,,,,-2.0,2023-05-22,img_20230522_155219_090.JPG,quote,#bcb4cc,neutral,Otro
2023-05-22 14:52:00,319.0,0,0,,0,309.0,,,,,-2.0,2023-05-22,img_20230522_155225_104.JPG,quote,#e8b9af,neutral,Otro
2023-05-22 14:52:00,306.0,0,0,,0,298.0,,,,,-2.0,2023-05-22,img_20230522_154957_674.JPG,quote,#ae8a9a,happy,"Sticker, Cuerpo Completo"
2023-05-22 14:52:00,306.0,0,0,,0,298.0,,,,,-2.0,2023-05-22,img_20230522_15123_340.JPG,background_color,#a96d86,sad,Sticker
2023-05-22 14:52:00,306.0,0,0,,0,298.0,,,,,-2.0,2023-05-22,img_20230522_155215_156.JPG,quote,#f08f71,surprise,Otro
2023-05-22 14:52:00,306.0,0,0,,0,298.0,,,,,-2.0,2023-05-22,img_20230522_155216_818.JPG,quote,#e9b3a5,sad,Otro
2023-05-22 14:52:00,306.0,0,0,,0,298.0,,,,,-2.0,2023-05-22,img_20230522_155219_090.JPG,quote,#bcb4cc,neutral,Otro
2023-05-22 14:52:00,306.0,0,0,,0,298.0,,,,,-2.0,2023-05-22,img_20230522_155225_104.JPG,quote,#e8b9af,neutral,Otro
2023-05-24 06:08:00,770.0,3,0,7.0,1,816.0,,,,,-2.0,2023-05-24,img_20230524_070847_481.JPG,web_site,#cdcdcd,angry,"Reposteo, Sticker"
2023-05-25 09:48:00,798.0,4,0,4.0,0,822.0,,,,,0.0,2023-05-25,img_20230525_104901_188.JPG,oracle_deck,#b59f9b,happy,"Sticker, Selfie"
