hora_de_publicacion,descripcion,alcance,me_gusta,veces_que_se_compartio,visitas_al_perfil,respuestas,navegacion,clics_en_el_enlace,seguimientos,toques_en_stickers,visualizaciones,sentimiento_score,fecha,nombre_archivo,objeto_principal,color_dominante,emocion_primaria,categoria
08/08/2024 20:04,"Un momento 
onírico en
@myacafemx 📷",658,6,0,3,1,687,,,2,698,0,08/08/2024,IMG_20240808_210516_193.jpg,desk,#586372,happy,"Selfie, Comida y Bebida"
09/08/2024 13:55,En #vidconméxico2024,526,6,0,3,1,640,,,,536,0,09/08/2024,IMG_20240809_145528_681.jpg,person,#6a697b,happy,Selfie
09/08/2024 15:59,"La vida
es un sueño",415,10,0,2,0,504,,,,432,0,09/08/2024,IMG_20240809_165928_655.jpg,person,#7e798f,happy,Selfie
10/08/2024 09:35,¡Lista para el día 2!,810,4,0,5,0,988,,,,848,0,10/08/2024,IMG_20240810_103612_969.jpg,logo,#968fa2,happy,Selfie
10/08/2024 11:44,Vi a Missasinfonía!,685,2,0,8,0,799,,,,698,0,10/08/2024,IMG_20240810_124511_027.jpg,theater,#697479,happy,Selfie
10/08/2024 13:23,Todos los sueños tienen significado.... Mis sueños cuando tengo hanmbre...,621,4,0,8,0,730,,,,628,0,10/08/2024,IMG_20240810_142353_431.jpg,snack,#687677,happy,"Selfie, Comida y Bebida"
11/08/2024 09:28,¡Lista para el último día!,377,3,0,2,0,434,,,,381,0,11/08/2024,IMG_20240811_102832_102.jpg,logo,#97a7af,happy,"Selfie, Comida y Bebida"
11/08/2024 09:28,,255,2,0,1,0,311,,,,260,-2,11/08/2024,IMG_20240811_102840_917.jpg,logo,#a2a2ad,happy},Selfie
11/08/2024 13:55,"¡Gracias a @jazwareslatam 
por los regalos!

¡Se los enseño al rato!

#SquishmallowsSquad #Encuentra TuSquish",450,2,0,1,1,370,,,6,478,0,11/08/2024,IMG_20240811_145554_516.jpg,promo,#8b90a2,happy,Cuerpo Completo
19/08/2024 08:20,"Mya significa SUEÑO
en ruso
Y el café es parte
Importante de mi
vida, cómo los
Sueños!",238,7,0,3,0,254,,,,240,0,19/08/2024,IMG_20240819_092100_941.jpg,table,#4d5868,happy,"Selfie, Comida y Bebida"
21/08/2024 14:57,"Si quieres compartir tu respuesta, ve a mi canal de IG",544,0,0,8,0,567,,,,576,0,21/08/2024,IMG_20240821_155819_331.jpg,web_site,#f4f4f4,happy,Reposteo
24/08/2024 17:44,"Hoy tuve 
Un día colorido",21867,33,0,445,1,23058,,1,,22663,0,24/08/2024,IMG_20240824_184445_872.jpg,flowers,#777b89,happy,Selfie
26/08/2024 12:31,Hoy comencé el día reecontrándome con una amiga,1212,7,0,7,1,1138,,,,1260,0,26/08/2024,IMG_20240826_133208_186.jpg,coffee,#7b7283,neutral,"Selfie, Comida y Bebida"
26/08/2024 12:33,,910,0,0,7,0,923,,,,921,-2,26/08/2024,IMG_20240826_133346_199.jpg,hot_pot,#a1acb4,happy,"Comida y Bebida, Sticker"
27/08/2024 16:00,"Todos los
Sueños 
Tienen 
Significado",3444,9,0,22,1,3621,,,,3553,0,27/08/2024,IMG_20240827_170051_835.jpg,people,#848390,happy,"Selfie, Sticker"
28/08/2024 10:54,,2859,8,0,8,0,2879,,,,2929,-2,28/08/2024,IMG_20240828_115454_915.jpg,skeleton,#9dc6c0,happy,"Sticker, Reposteo"
29/08/2024 14:36,Recibí mi primer regalo de cumpleaños que es el lunes,1507,5,0,6,1,1415,,,,1551,0,29/08/2024,IMG_20240829_153625_328.jpg,person,#777183,happy,Selfie
29/08/2024 14:38,"Un Oráculo 
Creado por una 
Amiga muy 
Querida ¡Muchas gracias!",1141,3,0,4,1,1131,,,,1158,0,29/08/2024,IMG_20240829_153816_351.jpg,oracle_Deck,#a4a0a9,neutral,Otro
30/08/2024 10:31,¡Feliz viernes!,6845,15,0,84,1,7186,,,,7070,0,30/08/2024,IMG_20240830_113134_601.jpg,coffee,#7f7e8a,happy,"Selfie, Comida y Bebida"
31/08/2024 11:01,¡Sábado social!,7416,10,0,54,0,7791,,1,,7568,0,31/08/2024,IMG_20240831_120114_836.jpg,sunglasses,#6f7c7d,happy,Selfie
01/09/2024 10:39,"¡No podía faltar 
Mi platillo 
favorito!",299,1,0,1,0,290,,,,305,0,01/09/2024,IMG_20240901_113918_911.jpg,banjo,#687779,neutral,Otro
01/09/2024 10:39,"Cómo buena mexicana, comienzo a celebrar mi cumpleaños desde antes 🤣",648,3,0,5,2,624,,,,667,0,01/09/2024,IMG_20240901_113919_888.jpg,food,#586172,happy,"Selfie, Comida y Bebida"
01/09/2024 10:39,"¡Hasta hubo 
Serenata!",387,4,0,4,1,382,,,,398,0,01/09/2024,IMG_20240901_113921_892.jpg,coffee,#605d6c,happy,"Selfie, Comida y Bebida"
01/09/2024 10:39,"Mi adolescente y 
mi mamá 
me acompañaron",326,3,0,1,0,309,,,,330,0,01/09/2024,IMG_20240901_113922_180.jpg,wok,#68739a,neutral,Comida y Bebida
01/09/2024 13:19,¡Viva México!,445,2,0,1,0,459,,,,460,0,01/09/2024,IMG_20240901_142009_712.jpg,horse,#878b93,neutral,Otro
02/09/2024 08:43,"¡Feliz 
cumpleaños 
A mí!",631,4,0,3,1,606,,,,644,0,02/09/2024,IMG_20240902_094358_122.jpg,restaurant,#7e9596,neutral,Cuerpo Completo
02/09/2024 08:47,"¡Muchas 
Gracias por
Este regalo!
@xrosi.cosx",435,4,0,3,0,435,,,2,444,0,02/09/2024,IMG_20240902_094755_286.jpg,drawing,#83698d,sad,Otro
04/09/2024 09:47,¡Vive una gran historia a través de tus sueños!,500,2,0,1,0,487,,,,508,0,04/09/2024,IMG_20240904_104815_375.jpg,coffee_mug,#727b85,neutral,Comida y Bebida
06/09/2024 09:16,"¡Buen
Finde!",2273,6,0,20,2,2366,,1,,2345,0,06/09/2024,IMG_20240906_101635_152.jpg,sunglasses,#989b9d,neutral,Selfie
10/09/2024 13:17,,2302,1,0,6,1,2302,,,,2344,-2,10/09/2024,IMG_20240910_141722_782.jpg,coffee_mug,#746c75,happy,"Selfie, Sticker"
13/09/2024 09:44,Estoy lista para dar una clase sobre Trabajo con sueños y marketing para @institutefordreamstudies,1621,2,0,6,0,1672,,1,,1695,0,13/09/2024,IMG_20240913_104424_190.jpg,promo,#501b44,happy,"Selfie, Ofrecimiento"
15/09/2024 18:43,Y hoy tocó fiesta mexicana,11531,14,0,104,1,11795,,,,11810,0,15/09/2024,IMG_20240915_194319_855.jpg,church,#848694,happy,"Selfie, Con otras personas"
20/09/2024 10:30,"Feliz 
Finde!",4924,7,0,59,0,5192,,1,,5123,0,20/09/2024,IMG_20240920_113051_444.jpg,coffee_mug,#5e6171,happy,"Selfie, Comida y Bebida"
25/09/2024 10:07,"But first,
Coffee",3570,5,0,15,0,3675,,,,3642,0,25/09/2024,IMG_20240925_110812_513.jpg,coffee_mug,#8283a0,happy,"Selfie, Comida y Bebida, Con otras personas"
30/09/2024 09:20,"Bonito inicio 
de semana",2172,4,0,9,0,2247,,,,2232,0,30/09/2024,IMG_20240930_102024_628.jpg,coffee_mug,#6a6c80,happy,"Selfie, Comida y Bebida"
02/10/2024 16:34,A punto de comenzar entrenamiento presencial para a @ekrmexico  y @espaciofim,3515,8,0,13,0,3600,,,,3644,0,02/10/2024,IMG_20241002_173511_936.jpg,board,#696c7f,happy,Selfie
03/10/2024 17:11,Hoy me tocó guiar una meditación para conectar con nuestros ancestros en el entrenamiento presencial para @ekrmexico  y @espaciofim,3076,11,0,10,2,3114,,,,3168,0,03/10/2024,IMG_20241003_181131_967.jpg,people,#585862,happy,"Selfie, Con otras personas"
05/10/2024 08:21,Comencé el día registrando mis sueños y preparándome para explorarlos con el equipo de doulas que estamos capacitando para @ekrmexico  y @espaciofim,4362,3,0,44,0,4251,,,,4487,0,05/10/2024,IMG_20241005_092140_366.jpg,journal,#705f75,neutral,Selfie
07/10/2024 09:35,"Buen inicio 
de semana",2089,3,0,17,0,2180,,,,2143,0,07/10/2024,IMG_20241007_103555_562.jpg,person,#7f7886,happy,Selfie
11/10/2024 13:24,"¡Buen
Finde!",6287,8,0,38,0,6589,,,,6518,0,11/10/2024,IMG_20241011_142430_167.jpg,coffee_mug,#6b657f,happy,"Selfie, Comida y Bebida"
12/10/2024 16:42,"Disfrutando
el sábado 😋",10792,10,0,77,1,11414,,,,11324,0,12/10/2024,IMG_20241012_174226_572.jpg,restaurant,#5d626e,happy,"Selfie, Comida y Bebida"
14/10/2024 10:55,"¡Feliz inicio
de semana! Que tus
sueños te
acompañen 🙌",6414,14,0,39,0,6475,,,,6545,0,14/10/2024,IMG_20241014_115546_008.jpg,person,#656a7e,happy,Selfie
16/10/2024 14:21,"¡Ya es 
mitad de
semana!",2959,4,0,32,0,3139,,,,3119,0,16/10/2024,IMG_20241016_152147_493.jpg,can,#5e6473,happy,"Selfie, Comida y Bebida"
18/10/2024 07:47,"¡Feliz 
viernes!",4127,7,0,26,2,4397,,,,4365,0,18/10/2024,IMG_20241018_084721_523.jpg,coffe_mug,#666972,happy,"Selfie, Comida y Bebida"
23/10/2024 09:14,"¡He tenido un par de semanas muy ocupadas, por fin pude tomarme un tiempo para saludarte!",5244,9,0,47,1,5220,,,,5383,0,23/10/2024,IMG_20241023_101418_014.jpg,coffee_mug,#787782,happy,"Selfie, Comida y Bebida"
24/10/2024 16:55,,284,3,0,,0,281,,,2,290,-2,24/10/2024,IMG_20241024_175810_262.jpg,journal,#d0dada,happy,Reposteo
24/10/2024 16:55,,181,0,0,,0,175,,,,183,-2,24/10/2024,IMG_20241024_175722_158.jpg,journal,#767370,happy,Reposteo
26/10/2024 15:37,"Buen 
finde!",8236,13,0,35,2,8511,,,,8406,0,26/10/2024,IMG_20241026_164513_758.jpg,witch,#757a81,happy,"Selfie, Cuerpo Completo"
02/11/2024 12:44,"Día de
disfrutar de
nuestras 
tradiciones",11807,14,0,61,2,12136,,,,12336,0,02/11/2024,IMG_20241102_134516_414.jpg,flowers,#546579,happy,Selfie
04/11/2024 16:27,"Buen inicio 
de semana",3543,4,0,36,0,3677,,,,3674,0,04/11/2024,IMG_20241104_182808_806.jpg,person,#797a8e,happy,Selfie
06/11/2024 05:57,"¡Ya estamos 
a mitad de
semana!",4597,7,0,18,0,4758,,,,4811,0,06/11/2024,IMG_20241106_075815_912.jpg,coffee,#616979,happy,"Selfie, Comida y Bebida"
07/11/2024 09:46,"Una hada
madrina me
trajo un regalo
de Brasil
¡Gracias!",314,1,0,1,0,301,,,,329,0,07/11/2024,IMG_20241107_115118_435.jpg,person,#797a87,happy,"Selfie, Sticker"
07/11/2024 09:51,"¡Puedes poner
atención a
tus sueños!",160,0,0,,0,150,,,,165,0,07/11/2024,IMG_20241107_114701_125.jpg,box,#7c7c8c,happy,"Selfie, Comida y Bebida"
11/11/2024 10:57,"¡Buen inicio 
de semana!",5384,11,0,49,1,5510,,2,,5486,0,11/11/2024,IMG_20241111_125752_550.jpg,flowers,#606873,happy,Selfie
18/11/2024 09:25,"¡Buen
inicio de
semana!",3450,3,0,38,0,3594,,,,3548,0,18/11/2024,IMG_20241118_112608_735.jpg,person,#7b7279,surprise,Selfie
22/11/2024 09:13,"¡Buen
Finde!",5058,8,0,55,1,5191,,,,5167,0,22/11/2024,IMG_20241122_111341_745.jpg,coffee_mug,#747379,happy,"Selfie, Comida y Bebida"
25/11/2024 11:43,"¡Buen
inicio de
semana!",3648,8,0,38,0,3855,,,,3828,0,25/11/2024,IMG_20241125_134326_129.jpg,street,#777584,happy,Selfie
01/12/2024 12:11,"Tengo cómo práctica publicar un agradecimiento diario durante el mes de Diciembre para empezar el año nuevo con el corazón lleno de gratitud. 

¡Comienzo agradeciendo que me sigues!

¿Tu qué agradeces hoy?",6064,16,0,30,1,6003,,,,6211,0,01/12/2024,IMG_20241201_141206_037.jpg,desk,#7d7a8b,happy,Selfie
02/12/2024 12:21,"Hoy agradezco todos los sueños, los míos, los de ustedes, los que recordamos, los que olvidamos... porque son parte de nosotros.

¿Tu qué agradeces hoy?",2222,9,0,13,1,2264,,,,2309,0,02/12/2024,IMG_20241202_142153_605.jpg,dream_catcher,#7f87b1,happy,Selfie
04/12/2024 14:24,"Hoy agradezco ser mamá, aún con todo lo difícil que resulta a veces.

Foto de hace 7 años, cuando tenía el pelo azul.

¿Tu qué agradeces hoy?",8147,7,0,51,0,7999,,,,8307,0,04/12/2024,IMG_20241204_162420_929.jpg,people,#7b6089,happy,Con otras personas
05/12/2024 14:50,"Hoy agradezco mi amistad de casi 30 años(!!!) con @monica_tay_reznor  no me alcanza un post para contar todo lo que hemos vivido juntas. Tqm amiga.

¿Tu qué agradeces hoy?",10516,10,0,50,0,10645,,,2,10801,0,05/12/2024,IMG_20241205_165049_657.jpg,people,#8083a7,sad,Con otras personas
06/12/2024 16:48,"Hoy agradezco ser parte de @ekrmexico  y de su espacio formativo @espaciofim  pero sobre todo, caminar este camino a lado de @wilka_roig  quién siempre es una gran inspiración y apoyo para mí, y @dra.sandra.reyes  que siempre me impulsa a ser mejor e igualmente es un gran apoyo. ¡Las quiero mucho!

¿Tu qué agradeces hoy?",7047,5,0,12,0,7037,,,,7195,0,06/12/2024,IMG_20241206_184833_967.jpg,people,#657498,happy,Con otras personas
07/12/2024 17:49,"Hoy agradezco la presencia en mi vida de mi perrisobrina, está bien esponjosita y me gusta mucho acariciarla.... Me da mucha ternura su alegría por cosas simples, cómo salir a pasear y que se toma muy en serio su papel de guardiana. 🐕

¿Tu qué agradeces hoy?",5790,8,0,10,0,5708,,,,5919,0,07/12/2024,IMG_20241207_195008_629.jpg,dog,#898197,neutral,Otro
09/12/2024 07:47,"Hoy agradezco todo el apoyo que me brindan en la maternidad @titeresdeluna  Ginna Vazkez y @cgaribi (no tenemos foto!).

¡Las quiero y nos vemos en la posada!",9067,5,0,23,0,9170,,,5,9264,0,09/12/2024,IMG_20241209_094758_667.jpg,group_of_people,#7a728c,happy,Con otras personas
10/12/2024 11:13,"Hoy agradezco que, en abril pasado, ¡me invitaron a las oficinas de Meta en México! Fue una gran experiencia. ¿Tu qué 
agradeces hoy?",4719,6,0,25,1,4688,,,,4790,0,10/12/2024,IMG_20241210_131348_346.jpg,person,#807977,happy,Selfie
11/12/2024 12:46,,7010,6,0,35,0,7030,,,,7164,-2,11/12/2024,IMG_20241211_135550_333.jpg,logo,#894f9e,happy,"Con otras personas, Cuerpo Completo"
12/12/2024 13:24,"Hoy doy las gracias por todos los creadores de contenido que he tenido la oportunidad de conocer y con los que he podido convivir y aprender mucho de ellos.

¿Tu qué agradeces hoy? @saga_amiga 
@tejiendocontax 
@isabelninna 
@jacqui_gonzd 
@soydominik__05  Y me faltaron en la foto
@kristiangabriel 
@los_paisajes_de_ali 
@koketinashow 
@rickyklehr 
@recorriendomitierra",7372,6,0,8,2,2348,,,2,7579,0,12/12/2024,IMG_20241212_152508_373.jpg,logo,#c591c9,happy,Con otras personas
13/12/2024 15:48,"Hoy agradezco la oportunidad que tuve de asistir a Vidcon y por todo lo que aprendí de grandes creadores de contenido.

¿Tu qué agradeces hoy?",12558,6,0,48,0,12268,,,,12818,0,13/12/2024,IMG_20241213_174908_771.jpg,sign,#7c778b,happy,Selfie
14/12/2024 19:32,"Hoy agradezco la coffee experience a la que me invitaron en @myacafemx  y a las hermosas fotos que me sacó @los_paisajes_de_ali 

¿Tu qué agradeces hoy?",4332,3,0,11,0,4372,,,,4587,0,14/12/2024,IMG_20241214_213236_980.jpg,guillotine,#585f71,happy,"Comida y Bebida, Cuerpo Completo"
15/12/2024 19:49,"Hoy agradezco que mi bendi se tome el tiempo de explicarme los memes, aunque se ría de mí en el proceso.

¿Tu qué agradeces? *foto aprobada
por la bendi",6018,7,0,21,0,5701,,,,6152,0,15/12/2024,IMG_20241215_215004_342.jpg,park,#999ba0,happy,Con otras personas
17/12/2024 08:56,"Ustedes no saben, pero doy clases a niños de primaria. Este año hicimos cortometrajes de stop motion, un audio cuento, un podcast, hemos ido a un programa de radio y estamos por lanzar un canal de Youtube.

Hoy agradezco la oportunidad que tengo de aprender tanto de mis alumnos.

¿Tu qué agradeces hoy?",5285,10,0,32,1,5270,,,,5423,0,17/12/2024,IMG_20241217_105637_371.jpg,classroom,#8b8493,happy,Selfie
18/12/2024 10:09,"Porque no se vive sólo de sueños, hoy agradezco haber tomado la decisión de certificarme en Data Science y Machine Learning.

¿Tu qué agradeces hoy?",504,3,1,2,1,508,,,,530,0,18/12/2024,IMG_20241218_121747_857.jpg,person,#736f7a,happy,"Selfie, Sticker"
18/12/2024 10:17,Estoy pensando en hacer una cuenta nueva sobre tecnología y programación.,330,1,0,2,0,318,,,,337,0,18/12/2024,IMG_20241218_120938_679.jpg,certificate,#71737a,happy,Selfie
19/12/2024 14:35,"Agradezco la
oportunidad de
viajar.

¿Tu qué agradeces hoy?",5638,10,0,26,1,5580,,,,5738,0,19/12/2024,IMG_20241219_163537_270.jpg,seat_belt,#716b6f,happy,Selfie
20/12/2024 18:25,"Hoy agradezco que, después de años de estar grabando videos en la calle, finalmente encontré cómo integrarlos a mi contenido.

¿Tu qué agradeces hoy?",1112,6,0,5,0,1050,,,,1173,0,20/12/2024,IMG_20241220_202547_970.jpg,scene,#8d8486,happy,Cuerpo Completo
22/12/2024 13:54,"Hoy agradezco la clase para hacer mole a la que fui !

¿Tu qué agradeces hoy?",11464,5,0,29,0,10993,,,,11712,0,22/12/2024,IMG_20241222_155459_612.jpg,kitchen,#666974,neutral,Cuerpo Completo
24/12/2024 11:50,¡Feliz Navidad!,7994,6,0,54,0,8634,,,,8477,0,24/12/2024,IMG_20241224_135057_364.jpg,lights,#707683,neutral,Selfie
25/12/2024 16:50,"Hoy es un buen sábado para no hacer nada...
¡Aunque sea Miércoles!",9136,14,0,42,1,9011,,,,9335,0,25/12/2024,IMG_20241225_185115_547.jpg,stole,#7b7376,happy,"Selfie, Con otras personas"
03/01/2025 13:10,"¡Feliz primer
fin de semana 
del año!",13929,8,0,169,1,14468,,1,,14440,0,03/01/2025,IMG_20250103_151034_782.jpg,hall,#535a77,neutral,Selfie
05/01/2025 10:41,"En la recta final
del Guadalupe Reyes",11451,3,0,29,0,11814,,,,12098,0,05/01/2025,IMG_20250105_124127_869.jpg,coffee_mug,#858387,happy,"Selfie, Comida y Bebida"
13/01/2025 07:32,"¡Buen inicio
de semana!",8790,8,0,88,1,9100,,,,8998,0,13/01/2025,IMG_20250113_093221_483.jpg,coffee_mug,#838593,happy,"Selfie, Comida y Bebida"
17/01/2025 09:19,¡Feliz finde!,7711,8,0,52,1,7945,,,,7889,0,17/01/2025,IMG_20250117_112006_771.jpg,person,#5c616b,happy,"Selfie, Comida y Bebida"
20/01/2025 13:06,"¡Buen inicio 
de semana!",5697,5,0,38,0,5903,,,,5809,0,20/01/2025,IMG_20250120_150630_215.jpg,person,#595e67,happy,Selfie
